21-03-2019T00:00:00 - morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
22-03-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Mechanical Problem, 
25-03-2019T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
26-03-2019T00:00:00 - morning , Heavy Traffic, Other, Won`t Start, 
27-03-2019T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Other, 
28-03-2019T00:00:00 - morning , Heavy Traffic, Other, Flat Tire, 
29-03-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Mechanical Problem, 
01-04-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
02-04-2019T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Mechanical Problem, Other, 
03-04-2019T00:00:00 - afternoon , Heavy Traffic, Late return from Field Trip, Other, morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
04-04-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
05-04-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Mechanical Problem, 
08-04-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
09-04-2019T00:00:00 - morning , Heavy Traffic, Other, Won`t Start, 
10-04-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
11-04-2019T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Other, Mechanical Problem, 
29-04-2019T00:00:00 - afternoon , Delayed by School, Heavy Traffic, Accident, 
09-05-2019T00:00:00 - morning , Delayed by School, Flat Tire, Heavy Traffic, 
10-05-2019T00:00:00 - morning , Delayed by School, Heavy Traffic, Other, 
13-05-2019T00:00:00 - morning , Delayed by School, Mechanical Problem, Heavy Traffic, 
14-05-2019T00:00:00 - morning , Delayed by School, Flat Tire, Heavy Traffic, 
15-05-2019T00:00:00 - morning , Delayed by School, Accident, Heavy Traffic, 
16-05-2019T00:00:00 - afternoon , Heavy Traffic, Late return from Field Trip, Other, morning , Heavy Traffic, Mechanical Problem, Other, 
17-05-2019T00:00:00 - afternoon , Heavy Traffic, Other, Late return from Field Trip, morning , Heavy Traffic, Other, Late return from Field Trip, 
20-05-2019T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Other, 
21-05-2019T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
22-05-2019T00:00:00 - morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
23-05-2019T00:00:00 - morning , Heavy Traffic, Other, Late return from Field Trip, 
24-05-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Weather Conditions, 
28-05-2019T00:00:00 - morning , Heavy Traffic, Weather Conditions, Won`t Start, 
29-05-2019T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Mechanical Problem, Weather Conditions, 
30-05-2019T00:00:00 - afternoon , Other, Heavy Traffic, Weather Conditions, morning , Mechanical Problem, Heavy Traffic, Other, 
31-05-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Late return from Field Trip, 
03-06-2019T00:00:00 - morning , Late return from Field Trip, Heavy Traffic, Other, 
04-06-2019T00:00:00 - morning , Late return from Field Trip, Won`t Start, Heavy Traffic, 
05-06-2019T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Flat Tire, Other, 
07-06-2019T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Other, Late return from Field Trip, 
11-06-2019T00:00:00 - afternoon , Heavy Traffic, Late return from Field Trip, Other, morning , Heavy Traffic, Late return from Field Trip, Flat Tire, 
12-06-2019T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Mechanical Problem, Other, 
13-06-2019T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Other, Mechanical Problem, 
14-06-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Late return from Field Trip, Heavy Traffic, 
17-06-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
18-06-2019T00:00:00 - morning , Heavy Traffic, Other, Won`t Start, 
19-06-2019T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Other, Mechanical Problem, 
20-06-2019T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Weather Conditions, Other, 
21-06-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Other, Weather Conditions, 
25-06-2019T00:00:00 - afternoon , Other, Heavy Traffic, Weather Conditions, morning , Mechanical Problem, Heavy Traffic, Weather Conditions, 
26-06-2019T00:00:00 - morning , Mechanical Problem, Problem Run, Weather Conditions, 
04-09-2019T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Flat Tire, Weather Conditions, Heavy Traffic, 
05-09-2019T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Problem Run, 
06-09-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Other, Mechanical Problem, 
09-09-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Problem Run, Mechanical Problem, 
10-09-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Other, Mechanical Problem, 
11-09-2019T00:00:00 - morning , Mechanical Problem, Heavy Traffic, Other, 
12-09-2019T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
13-09-2019T00:00:00 - afternoon , Other, Problem Run, Heavy Traffic, morning , Heavy Traffic, Other, Mechanical Problem, 
16-09-2019T00:00:00 - morning , Other, Problem Run, Heavy Traffic, 
17-09-2019T00:00:00 - afternoon , Heavy Traffic, Problem Run, Weather Conditions, morning , Heavy Traffic, Mechanical Problem, Other, 
18-09-2019T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
19-09-2019T00:00:00 - morning , Heavy Traffic, Problem Run, Mechanical Problem, 
20-09-2019T00:00:00 - afternoon , Other, Problem Run, Heavy Traffic, morning , Heavy Traffic, Other, Mechanical Problem, 
23-09-2019T00:00:00 - morning , Heavy Traffic, Problem Run, Mechanical Problem, 
24-09-2019T00:00:00 - morning , Heavy Traffic, Other, Problem Run, 
25-09-2019T00:00:00 - morning , Heavy Traffic, Other, Problem Run, 
26-09-2019T00:00:00 - morning , Heavy Traffic, Other, Problem Run, 
27-09-2019T00:00:00 - afternoon , Other, Problem Run, Heavy Traffic, morning , Flat Tire, Weather Conditions, Delayed by School, 
02-10-2019T00:00:00 - afternoon , Heavy Traffic, Problem Run, Other, morning , Heavy Traffic, Weather Conditions, Problem Run, 
03-10-2019T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Other, Mechanical Problem, 
04-10-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Other, Mechanical Problem, 
07-10-2019T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
08-10-2019T00:00:00 - morning , Problem Run, Heavy Traffic, Other, 
09-10-2019T00:00:00 - morning , Problem Run, Won`t Start, Flat Tire, 
10-10-2019T00:00:00 - afternoon , Heavy Traffic, Problem Run, Other, morning , Heavy Traffic, Problem Run, Mechanical Problem, 
11-10-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Other, Mechanical Problem, 
15-10-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Problem Run, 
16-10-2019T00:00:00 - afternoon , Heavy Traffic, Problem Run, Other, morning , Heavy Traffic, Problem Run, Mechanical Problem, 
17-10-2019T00:00:00 - afternoon , Heavy Traffic, Problem Run, Other, morning , Heavy Traffic, Problem Run, Mechanical Problem, 
18-10-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Mechanical Problem, Problem Run, 
22-10-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Problem Run, 
23-10-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Problem Run, 
24-10-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
25-10-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Other, Mechanical Problem, 
30-10-2019T00:00:00 - morning , Heavy Traffic, Weather Conditions, Problem Run, 
31-10-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
01-11-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Mechanical Problem, 
04-11-2019T00:00:00 - morning , Other, Heavy Traffic, Problem Run, 
05-11-2019T00:00:00 - morning , Problem Run, Won`t Start, Other, 
06-11-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Other, Mechanical Problem, 
07-11-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
08-11-2019T00:00:00 - afternoon , Problem Run, Heavy Traffic, Accident, morning , Heavy Traffic, Mechanical Problem, Other, 
12-11-2019T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Other, 
13-11-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
14-11-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Problem Run, Won`t Start, 
15-11-2019T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Mechanical Problem, Other, 
19-11-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
20-11-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
21-11-2019T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
